agent,aggregated,anneal_steps,batch_normalization,batch_size,date,decay_freq,discount,double,dueling,env,episodes,err_clip,exploration,exploration_anneal_steps,exploration_min,exploration_q_clip,exploration_start,exploration_temp,exploration_temp_min,filename,final_reward,hidden_activation,hidden_dropout,history_len,idealization,init_mean,init_method,init_std,input_dropout,layer_sizes,loss,lr,lr_decay,lr_init,lr_min,max_reward,memory_size,min_mem_size,multi_steps,n_epochs,n_eps,normalize,optimizer,out_activation,policy,prioritize_replay,priority_exp,priority_shift,q_clip,seed,solve_episode,streams_size,tail_avg,tail_std,target_update_freq,time,weights_init
qlp,173.67395959715128,300.0,False,32,2018-05-08 13:39:00,1000.0,1.0,False,False,pole,,,,150,0.2,,0.5837248218187212,-1.0,,QLP on CartPole @ 08.05 13.39 [-9223372036580962104],198.0,sigmoid,0,2,0.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.4016727297217296,1.0,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,170.45,38.635404028487194,0,6.299236059188843,lecun_uniform
dqnp,-38.05657514008692,,False,32,2018-05-06 10:16:00,200.0,0.99,False,False,lander,,,,150,0.05,"[-1000, 1000]",1.0,2.0,0.2,dqnp on lander @ 06.05 10.16-5,-56.95248666400254,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.99995,0.005,0.0005,224.60188207864516,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",5,,0,-53.31697716813826,119.86157472247372,25,2789.2455744743347,lecun_uniform
dqnp,-245.3463742412368,,False,32,2018-05-13 14:15:00,95.0,0.9600103043068747,False,False,lander,,,,101,0.15730166720645206,,0.9476904124996353,-1.0,,(0) DQNP on LunarLander @ 13.05 14.15 [-9223363248922027534-463225970750083988],-366.4470851260736,sigmoid,0,2,0.19749450975956293,,,,0.0,"[256, 256, 256]",mse,,0.18475987850551318,0.014522440629041374,1e-05,148.01765868927376,5000,1000,,1,493,False,adam,linear,eps-greedy,,,,"[-1, 1]",0,,-1,-260.3816395505188,98.94847678364044,0,1500.8590605258942,lecun_uniform
dqnp,113.05037656694813,,False,32,2018-05-09 15:03:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 15.03 [-9223363277639955340],185.45496293559958,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,0.0001,254.95297455496208,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,98.79694877631053,143.6087691112092,0,2215.5382680892944,lecun_uniform
dqnp,173.29767493139406,,False,64,2018-05-11 17:15:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 17.15 [8754085796591],221.56613253071004,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,260.1048494549308,50000,1000,,1,300,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",6,,-1,166.87699265975724,111.05474388523487,0,1801.328500032425,lecun_uniform
dqnp,-121.55804854457439,,False,671,2018-05-12 07:11:00,101.0,0.9878836348982843,False,False,lander,,,,78,0.20484061536261777,,0.5373619491544136,1.0,,(1) DQNP on LunarLander @ 12.05 07.11 [-9223363270821880404-33335696438239080975],-131.49592798652074,tanh,0,2,0.0838894927380296,,,,0.0,[256],mse,,0.06001744277747726,0.008690182771772742,1e-05,-18.456902732749512,15346,1000,,3,61,False,adam,linear,eps-greedy,,,,"[-9495, 9495]",1,,-1,-123.25060184950132,75.50017686195328,0,1801.193261384964,he_uniform
dqnp,169.7066944148868,,False,32,2018-05-09 15:52:00,100.0,0.99,False,False,lander,,,,75,0.01,,1.0,-1.0,,DQNP on LunarLander @ 09.05 15.52 [-9223363268461868456],187.45626546824693,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.35,0.002,1e-05,270.79297983694715,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",26,,-1,166.09119676829192,100.594409652639,0,3384.3676042556763,lecun_uniform
dqnp,-173.04858325929607,,False,356,2018-05-12 22:13:00,250.0,0.6724276259233047,False,False,lander,,,,279,0.2674261201669906,,0.9037976014009448,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [8761249073030-5092071744820193118],-110.25337116078876,sigmoid,0,2,0.19439470740695597,,,,0.0,"[128, 64]",mse,,0.11256400844190005,0.02499115940126254,1e-05,-14.607979492408573,116415,1000,,3,114,False,adam,linear,eps-greedy,,,,"[-5725, 5725]",0,,-1,-196.5849823277439,76.11042890128971,0,1512.5988717079163,lecun_normal
dqnp,-133.26230932390004,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [-9223363290519450820-12348422618478380327],-90.97895824365077,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,26.956914223334174,127144,1000,,1,243,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-152.9116001849471,76.27456870975506,39,1505.2691345214844,glorot_uniform
dqnp,-348.54606781237413,,False,337,2018-05-13 12:43:00,206.0,0.805152956862268,False,False,lander,,,,132,0.004732118392367469,,0.7390899416664524,-1.0,,(0) DQNP on LunarLander @ 13.05 12.43 [-9223363280892731595-77124557422217579149],-360.70532127780257,relu,0,2,0.2693654037389031,,,,0.25,[256],mse,,0.6716454589904527,0.004589427400969981,1e-05,-68.50284450558274,156725,1000,,1,165,False,adam,softmax,eps-greedy,,,,"[-8211, 8211]",0,,-1,-361.90475061902595,161.61422205876016,34,1500.4610033035278,random_normal
dqnp,-272.7646220846073,,False,97,2018-05-12 20:24:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 20.24 [8761251699520-43543785027751702205],-312.48932932967364,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,47.24530364781349,127144,1000,,1,285,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-290.456387135204,127.73462698534641,39,1502.31418967247,glorot_uniform
qlp,162.28731749035595,300.0,False,32,2018-05-08 13:40:00,1000.0,1.0,False,False,pole,,,,150,0.2,,0.2,-1.0,,QLP on CartPole @ 08.05 13.40 [-9223372036560042464],200.0,sigmoid,0,2,0.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.05,0.45380724940352857,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,155.54,43.67682509644045,0,7.8690831661224365,lecun_uniform
dqnp,-61.24659015576373,,False,32,2018-05-13 14:40:00,50.0,1.0,False,False,lander,,,,175,0.01,,0.8,2.0,,(0) DQNP on LunarLander @ 13.05 14.40 [-9223363249003695272-39195493490817026167],-52.65850809788399,sigmoid,0,2,1.0,,,,0.0,"[384, 256]",mse,,0.05,0.001,1e-05,161.7091806092773,5000,1000,,2,351,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-80.63572897992726,90.41935267063411,0,1508.0170953273773,random_uniform
dqnp,-449.8607953935557,,False,32,2018-04-28 16:51:00,200.0,0.99,False,False,lander,400.0,,,150,0.05,"[-1000, 1000]",1.0,2.0,0.2,dqnp on lander @ 28.04 16.51-3,-373.4663051037539,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.995,0.005,0.0005,-37.912352549183396,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",3,,0,-476.6344022658379,325.7381267369588,25,384.0124909877777,lecun_uniform
dqnp,-346.5644104638776,,True,1000,2018-05-12 23:56:00,43.0,0.9999933311845893,False,False,lander,,,,87,0.5,,0.6001338333175724,-1.0,,(0) DQNP on LunarLander @ 12.05 23.56 [-9223363275605803951-20160799336451159943],-420.7735320873498,sigmoid,0,2,0.24797913889610437,,,,0.0,"[32, 64]",mse,,0.8891460720063313,0.095754057374496,1e-05,-125.33499759732595,154742,1000,,4,38,False,adam,linear,eps-greedy,,,,"[-3270, 3270]",0,,-1,-341.7796975330107,145.8010774128454,47,1502.4904704093933,lecun_uniform
dqnp,-252.57889182958115,,False,373,2018-05-12 22:13:00,186.0,0.6886039650114277,False,False,lander,,,,269,0.46643178934571944,,0.6858774126423363,1.0,,(0) DQNP on LunarLander @ 12.05 22.13 [8761251476470-53789705287040669231],-261.12443841735734,sigmoid,0,2,0.9508632624412827,,,,0.0,"[192, 192, 192]",mse,,0.10247942636877701,0.019280526857501326,1e-05,-69.05728973925423,40838,1000,,3,84,False,adam,linear,eps-greedy,,,,"[-6393, 6393]",0,,-1,-258.0132582945684,129.9455337212584,0,1513.3724353313446,lecun_normal
qlp,200.0,300.0,False,32,2018-05-08 13:39:00,1000.0,0.7441912616574788,False,False,pole,,,,150,0.001,,1.0,-1.0,,QLP on CartPole @ 08.05 13.39 [-9223372036582720978],200.0,sigmoid,0,2,0.12559847479756553,0.0,,0.1,0.0,"(384, 192)",mse,,0.19302684425393518,0.48227306094453914,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,200.0,0.0,0,8.936923027038574,lecun_uniform
dqnp,155.05264200936483,,False,32,2018-05-11 18:15:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.15 [8767156823258],217.24307554786446,sigmoid,0,2,1.0,,lecun_uniform,,0.0,[192],mse,,0.1,0.005,1e-05,237.21934633299725,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",3,,-1,141.62829061569366,74.76971917884784,0,2198.5168948173523,lecun_uniform
ql,104.17627133492466,,False,32,2018-05-08 09:25:00,200.0,0.99,False,False,pole,,,,150,0.01,,1.0,-1.0,,ql on pole @ 08.05 09.25-0,24.0,sigmoid,0,2,1.0,,,,0.0,"(384, 192)",mse,,0.1,0.005,1e-05,200.0,50000,1000,,1,1000,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",0,,-1,116.29,66.41228665075326,0,3.070823907852173,lecun_uniform
dqnp,-157.3988567588456,,False,32,2018-05-13 13:49:00,158.0,0.9290592751267394,False,False,lander,,,,119,0.13195351770021152,,0.8918914113310319,-1.0,,(0) DQNP on LunarLander @ 13.05 13.49 [-9223363249003695265-7559226534141421334],-171.47887027578082,sigmoid,0,2,0.6295347518377399,,,,0.0,"[512, 384]",mae,,0.1920142447396343,0.004553109865607042,1e-05,38.120980793592885,5000,1000,,2,164,False,adam,linear,eps-greedy,,,,"[-1000, 1000]",0,,-1,-165.1832451291089,116.01690450006089,0,1504.9520418643951,glorot_normal
dqnp,-139.04513839033942,,False,97,2018-05-12 20:24:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 20.24 [-9223363275603076299-89348054512870516887],-175.0349332479527,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,79.97635186055378,127144,1000,,1,272,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-150.89040679098062,76.19728495966417,39,1502.5557761192322,glorot_uniform
dqnp,-86.36994244244461,,False,32,2018-05-11 18:25:00,200.0,0.99,False,False,lander,,,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 18.25 [8767156823202],-259.64535329696145,sigmoid,0,2,1.0,,lecun_uniform,,0.0,[64],mse,,0.1,0.005,1e-05,241.0517796536781,50000,1000,,1,400,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",1,,-1,-78.73280450917075,124.78714031390155,0,2758.870445251465,lecun_uniform
dqnp,-382.56462212102304,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [-9223363276845950197-2779575465901540530],-422.40963347350737,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-88.43570877559242,46732,1000,,5,70,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-395.8910545520957,134.4131530836596,68,1511.6395659446716,he_uniform
dqnp,-442.55723347034353,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [-9223363276678140370-6871322985009714024],-529.8653780838248,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,107,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-460.8845017995511,139.6880149926735,68,1504.258704662323,he_uniform
qlp,45.86204297914704,300.0,False,32,2018-05-08 13:41:00,50.0,0.1,False,False,pole,,,,150,0.2,,0.2,-1.0,,QLP on CartPole @ 08.05 13.41 [-9223372036560594786],62.0,sigmoid,0,2,0.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.95,0.001,0.0001,129.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,33.33,13.354570208529568,0,2.3207650184631348,lecun_uniform
dqnp,-352.88995948220224,,False,661,2018-05-13 12:43:00,92.0,0.603459017984848,False,False,lander,,,,73,0.06383655751493855,,0.7448492581645962,0.5,,(0) DQNP on LunarLander @ 13.05 12.43 [-9223363280894954503-5863909585791986349],-361.4010336271752,tanh,0,2,0.5338155245259582,,,,0.0,"[32, 32]",mae,,0.6837045720416218,0.001166020170942252,1e-05,-7.5857651431602315,78760,1000,,3,96,True,adadelta,softmax,eps-greedy,,,,"[-5923, 5923]",0,,-1,-374.66821316506304,169.20068050012668,38,1503.04532456398,he_uniform
dqnp,-195.3549940206442,,False,478,2018-05-12 14:24:00,81.0,0.698383737115335,False,False,lander,,,,243,0.4663461223099908,,0.9985924054694344,2.0,,(1) DQNP on LunarLander @ 12.05 14.24 [8777508533824-6059661753396318118],-170.34327473964345,relu,0,2,0.3455607270430478,,,,0.0,[192],mse,,0.4069226545664235,0.00296604648999388,1e-05,-19.61243261469396,112833,1000,,4,89,False,adamax,softmax,eps-greedy,,,,"[-2562, 2562]",1,,-1,-211.64974323802866,91.04952119706769,18,1508.8870153427124,lecun_normal
dqnp,143.30824045108614,,False,32,2018-05-11 09:42:00,200.0,0.99,False,False,lander,,1.0,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 09.42 [8767788667172],221.92535077007375,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,263.3870980786162,100000,1000,1.0,1,400,False,adam,linear,eps-greedy,True,0.6,0.01,"[-10000, 10000]",8,,-1,131.37995520704942,148.54238377573617,25,2357.936670064926,lecun_uniform
dqnp,-68.26069539012138,,False,32,2018-05-06 10:16:00,200.0,0.99,False,False,lander,,,,150,0.05,"[-1000, 1000]",1.0,2.0,0.2,dqnp on lander @ 06.05 10.16-4,-102.08000151903371,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.99995,0.005,0.0005,240.46509139540717,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",4,,0,-80.86449483099959,163.46833178557353,25,2899.062519788742,lecun_uniform
qlp,178.11974028558308,300.0,False,32,2018-05-08 13:38:00,1000.0,0.8034347477213326,False,False,pole,,,,150,0.05853322812333897,,1.0,-1.0,,QLP on CartPole @ 08.05 13.38 [292883078],157.0,sigmoid,0,2,0.08682932015628192,0.0,,0.1,0.0,"(384, 192)",mse,,0.2226154251758455,0.52884864570491,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,182.33,21.77759714416945,0,7.944812059402466,lecun_uniform
dqnp,-131.4898390572305,,False,274,2018-05-12 23:00:00,155.0,0.5180419665491012,False,False,lander,,,,250,0.44622423620811674,,0.5437174814516653,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [-9223363275681983435-63112666929558698273],-63.06516309748764,sigmoid,0,2,0.8357139635397385,,,,0.0,[128],mae,,0.8798368088968356,0.08651620657786695,1e-05,65.18957574835792,185811,1000,,1,223,True,adam,linear,eps-greedy,,,,"[-1869, 1869]",0,,-1,-159.41642122771805,89.86706246654646,0,1504.638946056366,random_uniform
dqnp,-29.556686759512534,,False,32,2018-05-06 10:16:00,200.0,0.99,False,False,lander,,,,150,0.05,"[-1000, 1000]",1.0,2.0,0.2,dqnp on lander @ 06.05 10.16-3,-5.592321166619174,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.99995,0.005,0.0005,227.0253298255526,50000,1000,1.0,1,400,False,adam,linear,eps-greedy,False,0.01,0.1,"[-10000, 10000]",3,,0,-51.38735865693587,128.7985257437302,25,2846.8254458904266,lecun_uniform
dqnp,-425.72723442623413,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [-9223363276678140349-81829177751978653735],-414.476916922361,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,106,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-461.467304818492,140.09969365171926,68,1501.8497397899628,he_uniform
dqnp,127.67185680036471,,False,32,2018-05-11 20:14:00,200.0,0.99,False,False,lander,,,,150,0.01,,0.9,-1.0,,(8) DQNP on LunarLander @ 11.05 20.14 [8752363022856-67151951842398133983],208.96261191008733,sigmoid,0,2,1.0,,lecun_uniform,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,264.0933472922866,50000,1000,,1,249,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",8,,-1,112.66203248766104,145.78394081122843,0,2003.184897661209,lecun_uniform
dqnp,-222.89786521738947,,False,32,2018-05-13 15:06:00,86.0,0.94904948681399,False,False,lander,,,,153,0.13277127519175555,,0.8197471305407907,-1.0,,(0) DQNP on LunarLander @ 13.05 15.06 [8787932750677-73151647937499341494],-216.75259076262108,sigmoid,0,2,0.11243444516500037,,,,0.0,"[384, 192]",mse,,0.09140849988207976,0.0010055264800129583,1e-05,-23.035533867546192,5000,1000,,2,280,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-242.46864778568886,62.299373769750204,0,1508.8045554161072,lecun_normal
dqnp,-405.50489575620384,,False,442,2018-05-12 20:25:00,82.0,0.7096861052082442,False,False,lander,,,,251,0.16016714066092824,,0.6136695399132326,0.5,,(7) DQNP on LunarLander @ 12.05 20.25 [-9223363276845950176-64829745052444717020],-294.52836689147966,sigmoid,0,2,0.08674342983999196,,,,0.0,[384],logcosh,,0.5346462833693904,0.09036058293737213,1e-05,-34.452489088391104,46732,1000,,5,109,False,rmsprop,softmax,eps-greedy,,,,"[-9354, 9354]",7,,-1,-458.57267580800413,139.50884957639622,68,1509.3917036056519,he_uniform
dqnp,-180.93424786840637,,False,478,2018-05-12 14:24:00,81.0,0.698383737115335,False,False,lander,,,,243,0.4663461223099908,,0.9985924054694344,2.0,,(1) DQNP on LunarLander @ 12.05 14.24 [-9223363259183411845-49208035566383996150],-165.90155628041833,relu,0,2,0.3455607270430478,,,,0.0,[192],mse,,0.4069226545664235,0.00296604648999388,1e-05,-21.317939926439806,112833,1000,,4,96,False,adamax,softmax,eps-greedy,,,,"[-2562, 2562]",1,,-1,-193.85472281976453,85.26178318876244,18,1511.3621604442596,lecun_normal
dqnp,-267.4020210632832,,False,525,2018-05-12 06:17:00,76.0,0.9522124878446159,False,False,lander,,,,162,0.3576337711824412,,0.8035225305582259,1.0,,(0) DQNP on LunarLander @ 12.05 06.17 [8732826622391-83087731964486162105],-312.7809146297156,hard_sigmoid,0,2,0.881585399210581,,,,0.25,"[384, 384, 384]",mse,,0.17349837808747515,0.0649884492702488,1e-05,-35.095938008667694,96992,1000,,1,149,False,adam,linear,eps-greedy,,,,"[-7116, 7116]",0,,-1,-270.2279865140445,143.04300182425706,0,1808.7051811218262,glorot_normal
dqnp,-136.390320810929,,False,172,2018-05-12 23:00:00,172.0,0.5,False,False,lander,,,,269,0.49932647964484067,,0.5023458257517032,1.0,,(0) DQNP on LunarLander @ 12.05 23.00 [-9223363275605944127-86321244228056391862],-88.78898074731293,sigmoid,0,2,0.8622498696087845,,,,0.0,[128],mae,,0.9283189837005273,0.09898548931617737,1e-05,57.972038488030215,196646,1000,,1,326,True,adam,linear,eps-greedy,,,,"[-872, 872]",0,,-1,-159.21178249162872,94.60340678913533,0,1503.7462532520294,random_uniform
dqnp,161.16269510999194,,False,32,2018-05-11 09:43:00,200.0,0.99,False,False,lander,,10.0,,150,0.01,,1.0,-1.0,,DQNP on LunarLander @ 11.05 09.43 [8767788665366],193.71801387433464,sigmoid,0,2,1.0,,,,0.0,"[384, 192]",mse,,0.1,0.005,1e-05,259.29457615040906,100000,1000,1.0,1,352,False,adam,linear,eps-greedy,True,0.01,0.01,"[-10000, 10000]",1,,-1,155.12856503423697,101.70888361876898,25,2401.4781081676483,lecun_uniform
dqnp,-183.70318249641898,,False,32,2018-05-13 14:15:00,50.0,0.9,False,False,lander,,,,175,0.3,,0.8,-1.0,,(0) DQNP on LunarLander @ 13.05 14.15 [-9223363249003695279-41247731282226943417],-171.80248542895913,sigmoid,0,2,0.0,,,,0.0,"[384, 256]",mse,,0.05,0.001,1e-05,7.1107376995912555,100000,1000,,1,294,False,adam,linear,eps-greedy,,,,"[-10000, 10000]",0,,-1,-198.6843925514345,96.30589038458339,0,1504.6945168972015,lecun_uniform
dqnp,-368.1372792695569,,True,1000,2018-05-12 23:56:00,10.0,1.0,False,False,lander,,,,82,0.5,,0.556219955809576,-1.0,,(0) DQNP on LunarLander @ 12.05 23.56 [-9223363275681983470-92364879499026825588],-456.3700106151015,sigmoid,0,2,0.18925829414197645,,,,0.0,"[32, 64]",mse,,0.95,0.1,1e-05,-73.87234674821356,165118,1000,,5,34,False,adam,linear,eps-greedy,,,,"[-2649, 2649]",0,,-1,-365.5785507318744,181.10629953564592,51,1528.3165419101715,lecun_uniform
qlp,177.51191262470306,1300.0,False,32,2018-05-08 13:34:00,1000.0,0.8713039711900918,False,False,pole,,,,150,0.037120772348796585,,0.2894051283504392,-1.0,,QLP on CartPole @ 08.05 13.34 [-9223372036559971317],200.0,sigmoid,0,2,0.6612415817660009,0.0,,0.1,0.0,"(384, 192)",mse,,0.6768216877630856,0.6392809498495571,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,175.82,43.530873752969505,0,7.203155040740967,lecun_uniform
dqnp,-106.8155251105169,,False,97,2018-05-12 14:23:00,97.0,0.9818313802505148,False,False,lander,,,,291,0.4222886085419277,,0.7964223091125092,-1.0,,(0) DQNP on LunarLander @ 12.05 14.23 [-9223363290435474295-31360417175445239556],25.70519144702962,sigmoid,0,2,0.89177300078208,,,,0.0,"[384, 192]",logcosh,,0.6313047017599905,0.007035737028722149,1e-05,27.3593600738658,127144,1000,,1,247,False,adamax,softmax,eps-greedy,,,,"[-3338, 3338]",0,,-1,-141.3144593894922,74.2139529283877,39,1509.415806055069,glorot_uniform
qlp,176.5274807132219,300.0,False,32,2018-05-08 13:34:00,1000.0,0.7734883749945475,False,False,pole,,,,150,0.18986946673600805,,0.9386699096303817,-1.0,,QLP on CartPole @ 08.05 13.34 [294804698],200.0,sigmoid,0,2,0.24952952626028577,0.0,,0.1,0.0,"(384, 192)",mse,,0.28165563861856857,0.44718744604254845,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,173.67,37.25019286778081,0,7.468154191970825,lecun_uniform
dqnp,-161.39423994658756,,False,68,2018-05-12 09:11:00,247.0,0.5918410816222908,False,False,lander,,,,178,0.3670228274797047,,0.501324519992639,1.0,,(1) DQNP on LunarLander @ 12.05 09.11 [8765764502925-91321692024133823758],-185.3491801796889,relu,0,3,0.342719776851752,,,,0.0,"[64, 32]",mae,,0.29498685302807537,0.02970913766924331,1e-05,211.81739401245304,92343,1000,,2,848,False,nadam,softmax,max-boltzmann,,,,"[-1371, 1371]",1,,-1,-196.84247844511495,71.41743487043287,0,1800.7136056423187,lecun_normal
qlp,170.29749928826035,1300.0,False,32,2018-05-08 13:42:00,1000.0,0.4498823948095908,False,False,pole,,,,150,0.2,,1.0,-1.0,,QLP on CartPole @ 08.05 13.42 [-9223372036559902597],200.0,sigmoid,0,2,0.0,0.0,,0.1,0.0,"(384, 192)",mse,,0.05,1.0,0.0001,200.0,50000,1000,,1,1499,False,adam,linear,eps-greedy,,,,"(-10000, 10000)",24,,-1,166.31,44.35000711739663,0,4.625041961669922,lecun_uniform
